order_id,customer_id,order_date,order_status,total_amount
55861,17948,2025-02-21 13:31:48,cancelled,8983.93
55862,10043,2025-02-16 09:38:47,completed,12448.9
55863,2333,2025-02-13 19:06:29,shipped,6650.56
55864,6314,2025-02-05 18:45:42,shipped,6660.49
55865,6789,2025-02-28 06:59:58,cancelled,3939.03
55866,461,2025-02-01 19:16:52,pending,5394.69
55867,16220,2025-02-25 08:21:18,completed,2669.2
55868,15597,2025-02-09 11:13:41,cancelled,10742.73
55869,16118,2025-02-10 13:25:22,pending,10144.41
55870,3963,2025-02-12 23:50:48,completed,2063.38
55871,6795,2025-02-07 15:10:21,shipped,4087.98
55872,9480,2025-02-14 07:15:36,completed,12404.42
55873,14222,2025-02-21 23:39:00,completed,1603.37
55874,16840,2025-02-23 14:57:41,completed,3516.96
55875,5917,2025-02-07 01:12:14,completed,7475.57
55876,2370,2025-02-21 06:54:37,shipped,12926.2
55877,854,2025-02-17 19:01:08,completed,6374.28
55878,18636,2025-02-27 16:08:05,completed,9426.34
55879,5582,2025-02-25 04:54:26,completed,240.39
55880,9607,2025-02-17 19:01:22,shipped,12312.34
55881,11591,2025-02-28 20:07:32,completed,9680.55
55882,11927,2025-02-01 07:04:15,shipped,3253.65
55883,1659,2025-02-15 19:02:50,pending,2348.4
55884,15091,2025-02-02 08:55:16,completed,17265.76
55885,11503,2025-02-01 04:15:15,completed,5060.67
55886,11504,2025-02-13 17:39:34,shipped,1364.14
55887,16808,2025-02-25 04:33:18,pending,2927.88
55888,8092,2025-02-05 11:32:05,cancelled,14088.62
55889,19691,2025-02-02 08:21:32,pending,14249.81
55890,4486,2025-02-09 01:03:06,completed,2527.32
55891,4548,2025-02-16 15:33:10,completed,866.96
55892,19319,2025-02-26 19:21:51,shipped,3264.77
55893,13554,2025-02-12 20:53:46,shipped,1592.39
55894,15683,2025-02-26 16:13:07,completed,10920.24
55895,19584,2025-02-19 18:03:31,shipped,7681.67
55896,18617,2025-02-02 07:41:17,completed,10285.04
55897,1556,2025-02-17 14:04:44,completed,9010.57
55898,18168,2025-02-24 14:52:24,shipped,12406.25
55899,10197,2025-02-19 22:09:52,completed,5805.9
55900,9518,2025-02-08 06:16:14,completed,8173.02
55901,662,2025-02-18 03:59:34,shipped,1872.82
55902,9095,2025-02-23 14:32:12,completed,356.37
55903,14484,2025-02-21 23:35:10,cancelled,7586.27
55904,2611,2025-02-07 17:11:27,cancelled,11631.28
55905,7699,2025-02-11 15:47:45,completed,12935.6
55906,5781,2025-02-20 13:28:00,completed,1924.16
55907,16554,2025-02-11 13:50:59,shipped,8026.0
55908,16667,2025-02-07 22:00:59,pending,6640.82
55909,16564,2025-02-19 14:20:20,completed,2572.86
55910,7775,2025-02-18 21:08:54,completed,2186.52
55911,2969,2025-02-13 07:40:07,completed,7862.26
55912,6411,2025-02-07 06:40:40,completed,2114.18
55913,272,2025-02-21 17:31:11,cancelled,883.82
55914,18868,2025-02-24 01:35:30,pending,11621.52
55915,12234,2025-02-10 11:38:37,completed,13671.98
55916,5951,2025-02-08 09:41:53,completed,3882.57
55917,18561,2025-02-21 17:13:28,completed,1665.6
55918,15823,2025-02-07 01:06:58,completed,2555.67
55919,3488,2025-02-18 13:53:52,completed,2342.09
55920,6079,2025-02-16 05:27:41,completed,2774.31
55921,3152,2025-02-28 18:26:17,cancelled,6027.46
55922,2749,2025-02-09 09:06:57,completed,8156.86
55923,11483,2025-02-23 09:44:10,cancelled,12979.34
55924,10738,2025-02-20 15:47:51,completed,5753.91
55925,4887,2025-02-17 18:26:15,pending,12789.49
55926,8966,2025-02-15 11:31:45,completed,14202.78
55927,16262,2025-02-27 04:19:00,completed,12372.43
55928,3672,2025-02-20 09:46:17,shipped,13293.05
55929,7387,2025-02-18 07:29:53,shipped,1598.43
55930,19640,2025-02-05 22:09:40,completed,7790.89
55931,10492,2025-02-05 08:07:54,shipped,11727.58
55932,14348,2025-02-22 19:53:04,shipped,4307.91
55933,15210,2025-02-07 05:58:56,pending,9658.14
55934,8965,2025-02-20 09:43:53,completed,5437.68
55935,16776,2025-02-16 12:20:04,shipped,5008.26
55936,17435,2025-02-12 04:13:08,shipped,1409.27
55937,1066,2025-02-28 09:18:01,completed,4637.55
55938,13291,2025-02-04 14:44:01,completed,7635.83
55939,16928,2025-02-09 06:22:55,shipped,5083.11
55940,8781,2025-02-20 18:53:20,completed,7483.02
55941,11177,2025-02-15 10:26:06,completed,3930.78
55942,997,2025-02-10 21:35:05,completed,14991.41
55943,13727,2025-02-14 16:38:15,cancelled,9515.57
55944,13921,2025-02-05 04:15:48,completed,2284.16
55945,13515,2025-02-26 04:49:21,completed,8298.72
55946,3865,2025-02-27 15:54:34,completed,5036.01
55947,19908,2025-02-25 03:38:19,completed,7511.83
55948,5046,2025-02-16 00:26:30,cancelled,4832.01
55949,1485,2025-02-16 01:30:49,cancelled,3347.22
55950,9203,2025-02-19 09:03:22,completed,8039.83
55951,11659,2025-02-11 13:26:23,completed,3392.48
55952,15592,2025-02-09 20:25:57,pending,8120.75
55953,13606,2025-02-09 04:24:53,pending,3549.45
55954,11621,2025-02-08 16:46:17,shipped,9110.82
55955,981,2025-02-11 18:20:16,pending,387.83
55956,17422,2025-02-03 08:40:11,cancelled,11093.68
55957,11459,2025-02-18 17:58:12,completed,3845.06
55958,13995,2025-02-02 14:08:05,cancelled,6740.36
55959,3900,2025-02-18 11:23:00,completed,4310.04
55960,11431,2025-02-01 06:41:40,completed,1824.77
55961,8316,2025-02-08 11:22:49,shipped,375.24
55962,11086,2025-02-09 06:31:02,completed,6215.59
55963,4159,2025-02-14 20:40:17,completed,14155.01
55964,18459,2025-02-09 23:20:46,completed,4568.85
55965,19064,2025-02-08 12:26:22,cancelled,1609.11
55966,12870,2025-02-12 20:19:05,shipped,5360.85
55967,11938,2025-02-28 02:22:32,pending,914.77
55968,2438,2025-02-06 19:57:45,shipped,11387.91
55969,4898,2025-02-15 14:57:10,shipped,8453.21
55970,16041,2025-02-26 07:08:24,completed,1120.86
55971,3489,2025-02-04 12:04:10,completed,8674.67
55972,16552,2025-02-23 04:15:58,completed,969.69
55973,19018,2025-02-01 17:18:26,completed,2660.58
55974,17031,2025-02-13 01:55:06,completed,12619.05
55975,13993,2025-02-01 20:54:44,completed,1593.33
55976,3371,2025-02-21 11:06:19,completed,11414.05
55977,9426,2025-02-09 19:43:10,cancelled,6211.54
55978,12399,2025-02-06 17:54:13,completed,994.95
55979,13039,2025-02-24 06:31:34,completed,7113.56
55980,6422,2025-02-27 06:17:51,completed,6645.57
55981,14852,2025-02-21 20:09:03,completed,6014.44
55982,18598,2025-02-10 13:31:30,completed,3079.38
55983,14656,2025-02-02 11:24:41,shipped,1626.55
55984,808,2025-02-05 14:01:08,shipped,18032.74
55985,465,2025-02-01 02:05:19,completed,3858.97
55986,19197,2025-02-20 01:44:26,shipped,2599.04
55987,3055,2025-02-04 07:30:35,completed,4481.55
55988,10083,2025-02-27 16:21:15,completed,1440.28
55989,11237,2025-02-01 02:53:19,completed,4924.59
55990,15374,2025-02-15 10:57:36,completed,4261.37
55991,800,2025-02-06 17:45:52,cancelled,5271.83
55992,11385,2025-02-22 07:02:15,shipped,3927.19
55993,7379,2025-02-28 19:51:59,completed,10212.07
55994,1576,2025-02-04 09:09:14,cancelled,7827.42
55995,8934,2025-02-12 06:00:46,completed,8334.1
55996,13831,2025-02-20 09:30:23,pending,4963.5
55997,19167,2025-02-13 23:14:28,completed,905.76
55998,19343,2025-02-17 13:09:04,shipped,7418.82
55999,19520,2025-02-17 10:02:18,pending,4276.88
56000,5450,2025-02-05 09:59:11,cancelled,8533.74
56001,5546,2025-02-09 20:07:26,completed,2340.66
56002,7693,2025-02-04 13:49:31,completed,8356.84
56003,849,2025-02-22 15:27:38,cancelled,15450.34
56004,16029,2025-02-24 15:00:40,shipped,8691.22
56005,7718,2025-02-05 05:37:02,completed,438.67
56006,10409,2025-02-11 15:32:31,completed,3378.16
56007,8721,2025-02-06 09:36:06,completed,744.87
56008,13723,2025-02-15 11:24:49,completed,6568.14
56009,9704,2025-02-21 20:59:19,completed,2316.54
56010,18618,2025-02-26 21:16:46,completed,5478.59
56011,16583,2025-02-10 22:14:22,completed,16950.88
56012,7051,2025-02-23 12:26:49,completed,10950.34
56013,10768,2025-02-14 00:20:29,shipped,738.56
56014,13290,2025-02-25 22:56:33,shipped,8928.23
56015,15299,2025-02-16 04:01:06,completed,6081.06
56016,16595,2025-02-12 12:55:35,cancelled,1388.24
56017,17640,2025-02-02 09:19:41,shipped,9869.54
56018,10628,2025-02-14 02:15:40,shipped,2063.4
56019,6380,2025-02-10 01:01:03,completed,2367.33
56020,8936,2025-02-14 10:53:37,shipped,8978.23
56021,10577,2025-02-25 16:32:33,completed,2722.05
56022,2672,2025-02-10 01:11:26,completed,3239.86
56023,7828,2025-02-11 16:45:59,completed,4429.53
56024,9981,2025-02-19 00:23:57,completed,1673.17
56025,5751,2025-02-03 11:06:09,completed,7460.67
56026,6126,2025-02-26 10:48:54,completed,10092.87
56027,2893,2025-02-16 06:34:41,completed,13037.54
56028,9470,2025-02-13 09:47:18,completed,1656.57
56029,14388,2025-02-17 19:51:15,completed,352.33
56030,6556,2025-02-23 18:08:48,completed,8329.62
56031,17897,2025-02-12 16:29:28,shipped,972.21
56032,9030,2025-02-08 01:17:57,cancelled,8128.4
56033,5170,2025-02-16 20:22:37,completed,2218.14
56034,19380,2025-02-13 03:27:31,completed,13155.0
56035,7842,2025-02-17 04:28:57,shipped,7924.37
56036,18037,2025-02-27 03:32:59,completed,4742.16
56037,9211,2025-02-27 21:02:52,pending,9144.58
56038,6394,2025-02-22 03:16:31,cancelled,9363.68
56039,14613,2025-02-25 08:24:45,pending,6476.93
56040,2958,2025-02-05 06:32:51,shipped,2764.0
56041,16482,2025-02-11 07:15:28,completed,967.84
56042,17559,2025-02-08 01:37:27,completed,1023.53
56043,12231,2025-02-25 12:57:04,completed,11577.23
56044,6670,2025-02-27 13:02:17,pending,7142.15
56045,9079,2025-02-27 04:56:29,completed,17792.94
56046,11660,2025-02-04 19:32:25,completed,3413.93
56047,7548,2025-02-14 15:46:23,cancelled,6278.1
56048,1234,2025-02-22 23:46:14,completed,5954.27
56049,18286,2025-02-06 05:14:28,completed,6314.68
56050,4285,2025-02-10 06:13:59,shipped,7941.71
56051,12422,2025-02-21 01:52:36,completed,5446.68
56052,6521,2025-02-03 11:13:30,completed,915.28
56053,13480,2025-02-12 15:10:08,completed,976.6
56054,17068,2025-02-06 20:17:27,shipped,3762.25
56055,8576,2025-02-09 12:09:06,shipped,7484.28
56056,14602,2025-02-22 17:12:02,completed,2167.08
56057,12995,2025-02-17 02:52:47,completed,2448.56
56058,10501,2025-02-19 03:43:54,shipped,10663.53
56059,2858,2025-02-01 07:10:41,completed,912.56
56060,7205,2025-02-01 03:50:29,shipped,10280.82
56061,6356,2025-02-19 06:30:25,pending,12417.28
56062,19393,2025-02-02 10:21:44,cancelled,2335.06
56063,2139,2025-02-02 02:54:16,completed,9504.34
56064,11393,2025-02-04 17:00:09,shipped,12190.48
56065,16962,2025-02-26 05:43:55,completed,6430.02
56066,14164,2025-02-13 10:04:25,pending,2435.57
56067,4835,2025-02-18 11:29:08,pending,10722.72
56068,10125,2025-02-19 16:21:22,shipped,10870.86
56069,11752,2025-02-18 21:30:56,shipped,7997.57
56070,5775,2025-02-05 07:07:31,completed,4677.72
56071,18192,2025-02-15 12:16:27,shipped,11840.72
56072,11741,2025-02-17 07:06:04,completed,6479.31
56073,9871,2025-02-15 11:22:43,completed,4017.91
56074,2781,2025-02-23 08:14:11,completed,5901.37
56075,553,2025-02-05 10:11:08,completed,2525.43
56076,8048,2025-02-11 13:18:47,completed,4713.44
56077,15106,2025-02-06 21:49:01,completed,2590.54
56078,16177,2025-02-25 19:37:58,completed,9947.69
56079,792,2025-02-17 04:23:06,completed,7862.54
56080,12567,2025-02-05 20:42:13,completed,1090.67
56081,1354,2025-02-28 20:54:03,completed,3209.74
56082,3678,2025-02-15 11:49:23,cancelled,4719.64
56083,7566,2025-02-09 01:38:23,completed,6454.43
56084,8869,2025-02-11 03:55:54,shipped,10264.99
56085,11896,2025-02-25 08:37:53,cancelled,12560.71
56086,1822,2025-02-19 04:31:16,completed,2640.51
56087,12231,2025-02-16 17:49:15,completed,2935.5
56088,16833,2025-02-09 12:03:42,completed,1965.08
56089,12723,2025-02-03 03:04:15,completed,12190.64
56090,14520,2025-02-20 21:19:42,completed,7343.49
56091,5926,2025-02-08 03:19:51,completed,15208.93
56092,1843,2025-02-19 22:15:00,shipped,5392.94
56093,14536,2025-02-26 19:30:03,completed,2740.55
56094,7994,2025-02-04 15:35:52,cancelled,6215.29
56095,7426,2025-02-12 00:23:51,shipped,1231.96
56096,5751,2025-02-24 03:10:23,completed,3460.37
56097,8266,2025-02-27 01:53:08,shipped,3778.74
56098,16835,2025-02-21 08:42:01,shipped,3558.54
56099,13538,2025-02-08 06:43:24,completed,5295.78
56100,17109,2025-02-06 19:48:36,completed,8027.55
56101,15155,2025-02-03 15:33:20,completed,3939.8
56102,8805,2025-02-01 23:20:58,completed,1448.16
56103,7264,2025-02-28 10:55:43,completed,8459.49
56104,2767,2025-02-26 00:25:34,completed,2665.66
56105,15985,2025-02-07 05:15:33,completed,6127.62
56106,19633,2025-02-28 02:00:05,completed,6649.77
56107,11930,2025-02-14 14:16:34,cancelled,2168.94
56108,1183,2025-02-05 00:29:02,completed,7293.25
56109,4730,2025-02-08 17:45:42,shipped,445.58
56110,10093,2025-02-21 08:48:46,completed,10417.44
56111,18123,2025-02-06 12:01:25,shipped,3327.96
56112,13803,2025-02-26 17:10:11,completed,1575.38
56113,11531,2025-02-07 06:18:50,shipped,9303.65
56114,18008,2025-02-05 06:26:01,cancelled,8080.38
56115,10763,2025-02-19 22:45:41,completed,7915.83
56116,11556,2025-02-11 10:56:12,completed,5247.66
56117,2814,2025-02-28 05:23:03,completed,3419.03
56118,14977,2025-02-07 21:56:57,pending,17641.97
56119,10383,2025-02-26 15:15:26,pending,4259.48
56120,10724,2025-02-03 11:42:42,shipped,11989.25
56121,6565,2025-02-16 12:06:48,shipped,6650.85
56122,383,2025-02-03 11:13:58,shipped,10358.04
56123,7742,2025-02-16 21:16:35,shipped,4187.31
56124,2149,2025-02-07 14:18:37,completed,10305.14
56125,11830,2025-02-08 21:09:22,completed,987.03
56126,10070,2025-02-14 04:12:04,completed,14699.85
56127,13054,2025-02-20 20:20:54,shipped,7913.18
56128,13876,2025-02-22 11:57:36,pending,8460.72
56129,1366,2025-02-06 01:26:17,completed,1844.13
56130,18790,2025-02-24 17:24:40,completed,6853.62
56131,14308,2025-02-05 08:25:10,shipped,549.48
56132,1926,2025-02-14 08:19:39,completed,2881.79
56133,9544,2025-02-28 18:58:23,completed,114.6
56134,8577,2025-02-10 12:24:45,completed,16775.58
56135,2385,2025-02-27 04:52:38,cancelled,6449.58
56136,10087,2025-02-25 08:58:53,completed,2300.72
56137,19660,2025-02-25 01:44:47,completed,5709.47
56138,10304,2025-02-20 17:03:49,cancelled,4644.39
56139,10870,2025-02-13 06:14:43,completed,946.3
56140,18240,2025-02-05 02:39:30,completed,5344.2
56141,5689,2025-02-06 10:21:42,completed,1080.12
56142,4098,2025-02-06 07:33:31,shipped,8099.37
56143,12976,2025-02-12 05:26:50,completed,3565.08
56144,15652,2025-02-26 13:24:26,completed,13994.87
56145,4609,2025-02-06 20:08:43,completed,10405.67
56146,11842,2025-02-15 13:38:38,shipped,5298.88
56147,13346,2025-02-21 12:51:36,pending,1252.58
56148,16207,2025-02-11 23:33:03,completed,4975.89
56149,16928,2025-02-08 08:58:24,pending,7296.68
56150,5651,2025-02-17 10:46:06,shipped,11655.07
56151,6845,2025-02-22 00:43:51,completed,8290.87
56152,7202,2025-02-16 22:59:35,cancelled,4152.8
56153,2409,2025-02-26 01:40:18,shipped,10223.3
56154,5316,2025-02-11 03:21:44,completed,10123.84
56155,5699,2025-02-28 23:49:40,completed,10851.0
56156,15302,2025-02-22 22:08:45,completed,9206.64
56157,477,2025-02-02 07:22:39,pending,7310.44
56158,12519,2025-02-26 13:50:39,completed,5402.06
56159,12887,2025-02-17 08:55:31,completed,4057.26
56160,19568,2025-02-09 01:09:20,completed,11450.17
56161,3948,2025-02-21 06:07:00,completed,7664.52
56162,16259,2025-02-22 00:35:26,completed,8374.31
56163,12007,2025-02-23 07:30:14,completed,8472.02
56164,13767,2025-02-08 19:36:58,completed,5318.16
56165,1872,2025-02-08 19:48:10,completed,10346.91
56166,11271,2025-02-22 06:51:07,cancelled,692.96
56167,650,2025-02-01 03:37:05,completed,8192.19
56168,19043,2025-02-24 09:52:14,completed,4431.3
56169,11761,2025-02-25 21:26:35,cancelled,11561.99
56170,12028,2025-02-22 17:04:35,shipped,8927.4
56171,13195,2025-02-07 07:58:47,completed,9530.3
56172,10069,2025-02-24 12:58:35,completed,10083.8
56173,66,2025-03-29 05:14:18,completed,13361.61
56174,11932,2025-03-09 17:36:03,shipped,9097.83
56175,8842,2025-03-27 08:47:00,completed,6184.8
56176,7742,2025-03-16 13:01:06,completed,9393.26
56177,7049,2025-03-22 09:30:47,completed,9738.43
56178,11976,2025-03-24 22:06:17,completed,2081.82
56179,14123,2025-03-14 17:46:07,completed,2526.65
56180,5619,2025-03-24 17:22:45,completed,9364.57
56181,3518,2025-03-03 03:33:21,completed,6870.72
56182,423,2025-03-20 15:47:43,shipped,2160.58
56183,10219,2025-03-31 15:45:25,shipped,5468.24
56184,1359,2025-03-11 07:17:02,shipped,11049.14
56185,5691,2025-03-29 03:23:31,completed,10385.18
56186,16793,2025-03-29 12:00:19,completed,4467.66
56187,12731,2025-03-12 16:38:36,completed,9669.89
56188,17857,2025-03-19 05:49:07,completed,5941.33
56189,3830,2025-03-02 08:24:54,completed,2816.34
56190,11834,2025-03-28 05:07:34,completed,6940.96
56191,13543,2025-03-01 18:54:16,shipped,2579.1
56192,3731,2025-03-24 11:15:00,completed,9208.14
56193,10846,2025-03-26 10:14:46,completed,7730.39
56194,6040,2025-03-08 06:14:12,completed,4600.29
56195,16854,2025-03-29 09:51:31,shipped,9126.7
56196,2474,2025-03-20 22:33:12,pending,6624.88
56197,5932,2025-03-10 17:47:31,completed,4099.32
56198,16919,2025-03-20 12:53:37,completed,2724.18
56199,12780,2025-03-29 02:48:31,completed,3213.83
56200,10488,2025-03-21 08:50:27,completed,7443.49
56201,19300,2025-03-21 23:59:34,completed,5666.56
56202,13925,2025-03-19 15:59:20,shipped,7459.11
56203,4254,2025-03-22 12:24:57,completed,10398.3
56204,1190,2025-03-29 17:16:12,completed,10143.2
56205,11576,2025-03-02 23:18:26,pending,3767.48
56206,854,2025-03-26 16:34:43,pending,6867.24
56207,1343,2025-03-12 01:50:48,completed,9729.23
56208,7173,2025-03-21 05:38:06,cancelled,4893.38
56209,3277,2025-03-08 18:17:19,pending,12151.18
56210,18384,2025-03-18 01:33:44,completed,1193.67
56211,17936,2025-03-29 20:31:03,completed,13500.34
56212,6836,2025-03-09 01:50:53,cancelled,2781.04
56213,15385,2025-03-04 01:38:02,pending,5567.49
56214,19428,2025-03-02 03:56:43,shipped,11334.08
56215,879,2025-03-20 20:16:43,shipped,6337.18
56216,19305,2025-03-23 23:55:03,pending,1182.36
56217,7182,2025-03-09 08:49:32,completed,2275.96
56218,6585,2025-03-22 13:18:32,completed,8004.48
56219,2703,2025-03-17 05:31:02,shipped,411.63
56220,8930,2025-03-02 13:21:32,completed,2527.45
56221,17557,2025-03-07 00:12:49,cancelled,2524.62
56222,3286,2025-03-19 03:11:16,shipped,2070.42
56223,408,2025-03-18 02:56:43,completed,4694.22
56224,19067,2025-03-12 20:24:54,shipped,2244.02
56225,6840,2025-03-03 08:14:48,completed,5857.51
56226,9455,2025-03-05 00:59:01,cancelled,299.23
56227,4312,2025-03-17 06:44:48,completed,5910.1
56228,12397,2025-03-25 02:40:57,pending,5347.36
56229,17835,2025-03-05 03:32:01,completed,13471.27
56230,7976,2025-03-17 20:31:41,shipped,7122.22
56231,14458,2025-03-16 05:35:57,completed,15108.61
56232,3837,2025-03-23 12:47:33,completed,4457.88
56233,14688,2025-03-19 20:06:41,completed,3212.55
56234,16549,2025-03-21 22:02:12,completed,6474.81
56235,7361,2025-03-19 04:31:10,pending,2094.04
56236,12254,2025-03-14 16:54:57,shipped,2659.84
56237,12974,2025-03-14 18:43:26,completed,4153.95
56238,8888,2025-03-05 01:40:29,cancelled,8778.95
56239,19572,2025-03-25 03:56:06,completed,6299.9
56240,18660,2025-03-19 07:27:12,cancelled,3812.47
56241,9667,2025-03-30 12:30:23,pending,13471.61
56242,682,2025-03-22 07:27:46,completed,2421.7
56243,7242,2025-03-31 04:44:40,completed,1775.62
56244,8115,2025-03-01 21:19:42,shipped,10245.2
56245,12210,2025-03-10 16:38:32,completed,11599.9
56246,9920,2025-03-02 19:39:45,cancelled,6961.91
56247,12667,2025-03-30 10:50:39,completed,3201.27
56248,9538,2025-03-10 09:21:14,completed,1477.3
56249,15029,2025-03-18 05:18:10,shipped,408.17
56250,16044,2025-03-18 07:29:48,completed,7119.9
56251,4576,2025-03-02 18:50:38,completed,15748.62
56252,171,2025-03-25 16:34:20,completed,16199.44
56253,14443,2025-03-22 01:53:07,completed,2462.5
56254,11012,2025-03-25 08:50:10,completed,9157.25
56255,6094,2025-03-12 01:51:49,completed,2095.1
56256,7192,2025-03-21 16:41:52,pending,7953.18
56257,18891,2025-03-30 21:48:36,shipped,12695.1
56258,589,2025-03-24 18:43:46,pending,1136.14
56259,9971,2025-03-18 15:38:16,cancelled,11579.64
56260,8901,2025-03-01 19:41:02,completed,7167.89
56261,9026,2025-03-22 22:42:11,completed,2161.75
56262,14252,2025-03-17 21:32:10,shipped,6592.89
56263,10,2025-03-02 13:11:26,shipped,4933.86
56264,18883,2025-03-21 18:42:03,cancelled,3326.76
56265,18075,2025-03-22 10:46:55,completed,2869.53
56266,6944,2025-03-20 01:19:21,completed,8401.19
56267,6737,2025-03-29 17:31:57,shipped,1862.34
56268,16483,2025-03-11 03:56:56,completed,2583.44
56269,9050,2025-03-01 13:46:30,completed,4657.06
56270,18863,2025-03-29 02:10:46,shipped,17292.57
56271,14820,2025-03-31 08:21:18,completed,7238.53
56272,300,2025-03-10 09:17:40,completed,9454.49
56273,1350,2025-03-28 12:35:46,completed,3881.01
56274,13263,2025-03-11 19:28:46,shipped,4143.26
56275,5927,2025-03-12 04:47:41,completed,10539.87
56276,3738,2025-03-07 16:48:18,completed,10145.98
56277,6556,2025-03-19 23:21:42,pending,16303.96
56278,6927,2025-03-21 20:08:01,completed,5963.25
56279,9729,2025-03-22 03:40:43,completed,9663.2
56280,3111,2025-03-25 05:09:04,pending,16701.96
56281,17974,2025-03-25 09:06:54,pending,9890.27
56282,10430,2025-03-07 09:13:40,pending,13799.46
56283,14789,2025-03-03 09:08:54,completed,5194.35
56284,17278,2025-03-21 06:21:26,completed,9951.47
56285,17125,2025-03-23 08:47:57,shipped,8533.29
56286,6246,2025-03-22 02:50:00,pending,17999.57
56287,18235,2025-03-29 02:26:54,completed,5948.35
56288,11855,2025-03-28 16:43:16,completed,5250.54
56289,720,2025-03-31 22:07:49,shipped,2590.62
56290,13277,2025-03-07 23:26:01,completed,7498.78
56291,9908,2025-03-10 23:19:24,completed,11760.45
56292,929,2025-03-26 02:42:50,shipped,5361.69
56293,16481,2025-03-11 13:19:12,completed,8473.85
56294,6448,2025-03-07 19:13:29,cancelled,8562.95
56295,15637,2025-03-12 05:48:12,shipped,3552.22
56296,9399,2025-03-24 03:46:09,completed,568.27
56297,1232,2025-03-29 16:04:54,completed,9744.84
56298,9860,2025-03-29 04:53:15,shipped,1385.29
56299,6531,2025-03-16 04:32:48,completed,6008.08
56300,4708,2025-03-05 19:55:08,completed,6287.28
56301,5707,2025-03-28 09:44:44,cancelled,10828.32
56302,8217,2025-03-11 01:49:21,completed,2342.95
56303,2240,2025-03-30 01:58:26,completed,6496.36
56304,7133,2025-03-30 14:36:57,completed,5972.11
56305,14649,2025-03-13 02:43:39,completed,10452.08
56306,17841,2025-03-31 15:49:42,completed,12414.36
56307,17718,2025-03-29 00:59:53,shipped,8441.11
56308,4453,2025-03-22 23:35:08,shipped,5228.2
56309,10635,2025-03-29 17:12:09,completed,1378.91
56310,1368,2025-03-27 05:59:14,completed,3773.54
56311,7200,2025-03-05 04:29:36,pending,11054.58
56312,11150,2025-03-18 03:37:25,shipped,6844.68
56313,4452,2025-03-07 07:18:15,pending,5196.7
56314,6385,2025-03-12 03:37:13,shipped,46.75
56315,3679,2025-03-05 13:25:46,completed,13039.47
56316,13349,2025-03-01 21:44:54,shipped,4780.42
56317,16539,2025-03-15 04:07:55,completed,9468.51
56318,11494,2025-03-11 23:08:30,completed,4063.33
56319,481,2025-03-09 05:32:19,shipped,3913.5
56320,2336,2025-03-02 10:34:25,cancelled,2035.0
56321,11181,2025-03-12 22:48:10,pending,6715.83
56322,11926,2025-03-07 03:28:53,cancelled,104.21
56323,19440,2025-03-01 23:18:56,shipped,7041.88
56324,11529,2025-03-18 22:36:21,shipped,2683.56
56325,4595,2025-03-19 09:05:33,shipped,3401.57
56326,2298,2025-03-30 23:26:33,pending,5528.77
56327,3499,2025-03-13 02:52:17,shipped,9337.26
56328,15436,2025-03-20 16:02:07,pending,2767.58
56329,7141,2025-03-13 00:03:01,pending,5842.22
56330,19646,2025-03-15 02:53:53,shipped,3117.33
56331,13870,2025-03-29 18:12:16,cancelled,5384.73
56332,16815,2025-03-23 12:33:57,completed,2124.84
56333,13513,2025-03-26 17:12:33,shipped,10313.87
56334,10760,2025-03-08 18:32:21,shipped,3441.51
56335,567,2025-03-27 03:38:04,completed,2644.86
56336,15581,2025-03-20 09:13:15,completed,12783.59
56337,7256,2025-03-17 20:31:53,completed,7800.69
56338,4258,2025-03-25 22:30:59,completed,4160.51
56339,13746,2025-03-03 09:55:25,pending,6498.5
56340,11666,2025-03-23 21:29:01,pending,4326.65
56341,310,2025-03-01 00:51:29,completed,2646.42
56342,647,2025-03-13 07:52:19,cancelled,3662.29
56343,16659,2025-03-28 09:58:05,shipped,8273.99
56344,18606,2025-03-31 15:26:40,completed,6384.04
56345,7487,2025-03-16 02:15:34,shipped,4811.58
56346,3273,2025-03-08 07:40:38,completed,5277.24
56347,1248,2025-03-25 15:13:59,completed,7225.22
56348,13879,2025-03-06 08:24:37,completed,12364.22
56349,12142,2025-03-10 10:31:05,completed,424.36
56350,18855,2025-03-23 19:43:17,shipped,8576.38
56351,11072,2025-03-14 08:02:31,shipped,12683.93
56352,13216,2025-03-02 04:55:35,cancelled,473.78
56353,17457,2025-03-11 11:55:46,cancelled,6222.07
56354,16028,2025-03-29 05:44:08,completed,9742.49
56355,13093,2025-03-09 10:57:09,pending,3360.59
56356,3728,2025-03-06 19:55:45,cancelled,816.57
56357,16914,2025-03-26 03:10:40,completed,1581.18
56358,5364,2025-03-02 06:15:17,shipped,7523.97
56359,346,2025-03-26 23:55:19,cancelled,5050.58
56360,10087,2025-03-15 15:24:56,shipped,3116.89
56361,18880,2025-03-29 18:43:15,completed,14145.23
56362,4069,2025-03-07 21:37:30,completed,3367.77
56363,7577,2025-03-14 03:56:00,completed,554.58
56364,3421,2025-03-21 04:07:48,pending,13757.26
56365,2336,2025-03-26 00:55:22,completed,1419.38
56366,1813,2025-03-02 07:31:03,pending,6853.93
56367,8993,2025-03-30 02:31:06,completed,11633.62
56368,18915,2025-03-28 03:50:40,cancelled,15004.95
56369,2083,2025-03-07 08:16:49,completed,10461.39
56370,19740,2025-03-04 18:14:01,completed,1918.84
56371,4298,2025-03-15 02:15:11,completed,1180.71
