product_id,product_name,category,price,stock_quantity,created_at
2382,Headphones 2382,Sports,806.59,46,2021-02-09 18:54:38
2383,Coffee Maker 2383,Electronics,683.21,184,2022-01-09 11:29:42
2384,Protein Bar 2384,Electronics,1720.0,324,2021-01-06 22:52:19
2385,Protein Bar 2385,Sports,186.6,101,2021-02-26 07:48:48
2386,Notebook 2386,Fashion,574.28,187,2021-11-21 22:21:28
2387,T-Shirt 2387,Electronics,312.68,975,2021-05-22 11:12:38
2388,Protein Bar 2388,Beauty,342.54,629,2021-08-05 09:51:45
2389,Backpack 2389,Fashion,59.21,59,2021-12-31 17:11:19
2390,T-Shirt 2390,Home,201.99,145,2022-02-02 04:06:45
2391,Protein Bar 2391,Sports,519.58,964,2021-12-28 06:40:34
2392,Keyboard 2392,Electronics,409.11,770,2023-03-22 18:01:42
2393,Headphones 2393,Books,476.8,520,2022-04-25 20:54:55
2394,Notebook 2394,Home,1898.97,275,2021-02-28 01:06:38
2395,Laptop 2395,Sports,932.32,416,2021-10-25 04:49:34
2396,Keyboard 2396,Home,62.67,648,2022-07-27 23:54:11
2397,Sneakers 2397,Electronics,541.97,986,2021-09-26 21:27:00
2398,Headphones 2398,Beauty,207.51,781,2022-08-31 08:37:22
2399,Notebook 2399,Beauty,1571.5,311,2022-03-09 20:21:13
2400,Headphones 2400,Home,894.73,866,2021-04-04 13:34:27
2401,Notebook 2401,Fashion,1566.85,145,2023-05-31 15:03:20
2402,Backpack 2402,Books,1970.69,800,2021-06-20 19:23:49
2403,Sneakers 2403,Books,1905.46,984,2022-11-22 00:19:02
2404,Notebook 2404,Home,88.38,832,2022-09-21 16:36:01
2405,Coffee Maker 2405,Books,582.05,995,2022-04-05 21:00:43
2406,Monitor 2406,Electronics,125.05,943,2022-09-07 11:51:20
2407,Coffee Maker 2407,Sports,1197.75,859,2022-10-16 10:11:13
2408,Protein Bar 2408,Sports,1685.67,217,2023-01-03 22:17:35
2409,Headphones 2409,Books,566.22,165,2022-06-17 08:11:27
2410,Notebook 2410,Books,144.52,91,2021-01-16 19:44:41
2411,Protein Bar 2411,Beauty,250.34,143,2022-11-05 08:56:34
2412,Notebook 2412,Sports,1757.17,215,2021-12-04 12:15:05
2413,Headphones 2413,Books,1915.05,325,2022-11-24 06:38:55
2414,Backpack 2414,Beauty,526.41,770,2022-08-04 23:44:59
2415,Coffee Maker 2415,Sports,495.63,329,2023-05-08 05:18:19
2416,Backpack 2416,Fashion,922.3,613,2023-05-17 19:26:44
2417,Backpack 2417,Electronics,1828.47,136,2023-01-15 00:31:07
2418,Laptop 2418,Books,955.68,923,2021-08-18 19:59:47
2419,Laptop 2419,Beauty,351.2,569,2023-02-09 18:12:05
2420,Coffee Maker 2420,Home,1078.57,806,2023-01-11 19:48:27
2421,Keyboard 2421,Books,66.74,852,2021-07-19 02:00:10
2422,Coffee Maker 2422,Beauty,251.21,995,2021-11-17 20:08:35
2423,Protein Bar 2423,Books,719.14,181,2021-05-10 03:02:14
2424,Laptop 2424,Electronics,928.07,958,2021-07-19 14:33:45
2425,Sneakers 2425,Home,23.68,760,2021-04-21 06:05:53
2426,Laptop 2426,Sports,1362.71,726,2023-03-08 00:01:11
2427,Backpack 2427,Fashion,184.48,628,2021-07-22 12:59:06
2428,T-Shirt 2428,Beauty,446.19,505,2022-06-11 20:55:16
2429,Backpack 2429,Electronics,565.11,926,2021-04-26 08:14:47
2430,Headphones 2430,Fashion,19.24,840,2022-12-16 16:44:57
2431,Protein Bar 2431,Electronics,1740.48,582,2022-01-16 03:03:34
2432,Notebook 2432,Home,345.1,198,2022-04-10 20:08:27
2433,Headphones 2433,Beauty,1366.36,578,2022-04-30 14:29:15
2434,Monitor 2434,Electronics,1178.39,763,2021-11-23 12:19:59
2435,Keyboard 2435,Fashion,522.95,583,2023-01-25 22:46:19
2436,Sneakers 2436,Books,1459.15,280,2022-12-08 09:31:26
2437,Sneakers 2437,Beauty,51.12,993,2023-03-08 06:33:25
2438,Notebook 2438,Books,509.58,573,2021-03-16 22:21:49
2439,Coffee Maker 2439,Electronics,1876.09,656,2023-01-09 07:34:32
2440,Laptop 2440,Sports,867.93,416,2021-06-14 23:01:21
2441,T-Shirt 2441,Electronics,1361.95,477,2022-12-23 01:20:46
2442,Coffee Maker 2442,Sports,1036.93,44,2022-04-07 03:33:34
2443,Sneakers 2443,Electronics,559.48,430,2022-06-25 15:43:40
2444,Notebook 2444,Home,635.9,401,2022-05-22 05:32:24
2445,Sneakers 2445,Sports,168.21,585,2022-10-23 18:18:18
2446,Laptop 2446,Beauty,455.13,706,2023-02-10 12:29:21
2447,Protein Bar 2447,Electronics,1834.41,201,2022-05-03 04:08:54
2448,Monitor 2448,Sports,625.06,641,2022-11-28 12:58:21
2449,Keyboard 2449,Electronics,962.53,827,2022-05-23 02:31:30
2450,Laptop 2450,Books,1595.46,957,2021-05-15 12:34:13
2451,Backpack 2451,Sports,498.07,484,2022-08-30 19:49:31
2452,Sneakers 2452,Sports,1665.87,841,2021-10-23 08:10:58
2453,Backpack 2453,Books,1589.25,966,2023-03-28 20:49:23
2454,Keyboard 2454,Books,1241.04,782,2023-05-06 11:38:55
2455,Keyboard 2455,Beauty,895.68,127,2021-12-07 03:29:53
2456,Keyboard 2456,Electronics,1833.85,386,2023-05-11 14:02:00
2457,Backpack 2457,Beauty,134.73,130,2022-06-13 01:26:05
2458,Laptop 2458,Home,114.3,625,2023-05-24 19:05:28
2459,Protein Bar 2459,Electronics,208.15,57,2021-06-09 23:28:43
2460,Notebook 2460,Electronics,593.36,390,2021-04-23 06:43:53
2461,Protein Bar 2461,Electronics,1236.52,420,2021-03-26 04:58:13
2462,Sneakers 2462,Books,1576.01,638,2021-05-03 19:55:33
2463,Laptop 2463,Home,770.92,814,2021-06-08 08:36:26
2464,Protein Bar 2464,Books,1240.36,347,2023-03-03 03:05:17
2465,Laptop 2465,Home,1036.84,601,2021-12-06 13:07:10
2466,Sneakers 2466,Electronics,209.87,609,2021-07-03 16:29:21
2467,Keyboard 2467,Books,1579.89,198,2021-10-24 02:55:45
2468,Headphones 2468,Fashion,1276.54,262,2021-05-23 23:10:55
2469,Backpack 2469,Home,965.39,635,2021-09-05 07:02:56
2470,Coffee Maker 2470,Fashion,490.09,816,2021-05-26 06:03:30
2471,Laptop 2471,Electronics,259.72,598,2021-06-11 10:04:16
2472,Protein Bar 2472,Books,1919.68,772,2023-03-21 05:26:25
2473,Backpack 2473,Sports,1169.41,554,2021-04-05 04:35:06
2474,Monitor 2474,Fashion,941.7,617,2021-11-03 17:04:00
2475,Backpack 2475,Sports,740.82,8,2023-04-06 23:51:40
2476,Notebook 2476,Books,1317.07,148,2021-07-02 14:56:23
2477,Laptop 2477,Fashion,1016.68,855,2022-06-04 21:25:45
2478,Notebook 2478,Electronics,847.01,200,2022-11-25 01:07:00
2479,Sneakers 2479,Beauty,1817.46,804,2021-08-21 22:11:53
2480,Keyboard 2480,Sports,382.76,487,2021-07-22 04:03:52
2481,Coffee Maker 2481,Books,1386.37,872,2021-09-03 03:35:25
2482,Headphones 2482,Books,1926.31,630,2021-07-04 12:49:54
2483,T-Shirt 2483,Home,660.6,107,2021-01-12 23:54:25
2484,Coffee Maker 2484,Electronics,994.38,942,2022-03-01 11:04:04
2485,Laptop 2485,Beauty,449.94,235,2021-12-17 19:02:52
2486,Coffee Maker 2486,Books,430.21,492,2022-01-28 11:55:58
2487,Backpack 2487,Beauty,754.94,409,2022-10-24 06:36:40
2488,Monitor 2488,Electronics,728.82,75,2022-05-14 23:46:20
2489,Backpack 2489,Electronics,1111.61,145,2021-04-09 21:17:16
2490,T-Shirt 2490,Home,392.83,599,2023-03-30 07:15:41
2491,Backpack 2491,Electronics,1950.74,203,2021-07-26 15:40:30
2492,Sneakers 2492,Sports,352.42,906,2021-11-03 08:51:13
2493,T-Shirt 2493,Beauty,352.7,867,2022-03-21 23:09:38
2494,Notebook 2494,Fashion,361.19,22,2021-06-27 01:10:19
2495,Monitor 2495,Sports,1821.74,21,2022-06-06 05:13:20
2496,Monitor 2496,Home,1311.46,906,2022-11-18 10:24:53
2497,Keyboard 2497,Sports,1872.55,312,2022-09-26 03:15:45
2498,Coffee Maker 2498,Fashion,742.43,381,2022-04-27 02:37:50
2499,Monitor 2499,Books,1954.32,638,2023-04-02 05:44:05
2500,Protein Bar 2500,Beauty,135.43,147,2021-12-09 10:21:10
2501,Monitor 2501,Fashion,387.4,387,2021-07-11 10:23:01
2502,Backpack 2502,Sports,1201.1,1000,2022-04-01 03:13:03
2503,Sneakers 2503,Electronics,1527.35,601,2021-01-05 08:12:24
2504,Sneakers 2504,Books,591.89,152,2023-04-02 09:07:23
2505,Backpack 2505,Fashion,111.25,814,2023-01-22 06:35:36
2506,T-Shirt 2506,Fashion,1703.75,991,2022-04-23 15:03:57
2507,Headphones 2507,Home,422.43,83,2023-04-21 01:11:00
2508,Coffee Maker 2508,Beauty,1231.7,171,2022-07-20 14:45:13
2509,Notebook 2509,Home,1503.86,660,2023-04-23 13:25:09
2510,Notebook 2510,Sports,999.68,475,2022-07-07 18:11:32
2511,Monitor 2511,Sports,1426.41,538,2023-05-09 13:11:24
2512,Coffee Maker 2512,Beauty,1911.73,485,2022-05-25 17:54:26
2513,T-Shirt 2513,Books,804.89,943,2021-11-27 15:47:59
2514,Headphones 2514,Beauty,78.03,224,2021-07-11 10:13:56
2515,Sneakers 2515,Home,1727.02,405,2023-02-14 03:06:12
2516,Sneakers 2516,Sports,852.92,386,2021-02-12 13:03:09
2517,Headphones 2517,Fashion,1871.32,383,2021-09-10 01:50:33
2518,T-Shirt 2518,Books,174.09,769,2022-01-22 15:03:47
2519,Keyboard 2519,Sports,891.79,360,2022-02-06 21:38:08
2520,Sneakers 2520,Books,87.08,524,2022-08-19 18:23:38
2521,Headphones 2521,Sports,855.07,478,2022-03-30 06:27:39
2522,Protein Bar 2522,Home,738.19,509,2021-08-17 05:06:12
2523,Backpack 2523,Sports,767.83,183,2021-07-24 10:42:28
2524,Coffee Maker 2524,Fashion,534.92,77,2022-08-12 02:43:04
2525,Backpack 2525,Electronics,592.56,513,2021-06-15 10:53:41
2526,Notebook 2526,Books,1289.09,804,2023-01-01 09:13:16
2527,T-Shirt 2527,Fashion,201.33,73,2022-11-17 17:15:10
2528,Backpack 2528,Electronics,1094.32,341,2021-02-25 09:48:58
2529,Sneakers 2529,Beauty,661.84,309,2021-11-25 22:45:18
2530,T-Shirt 2530,Fashion,1412.76,141,2021-01-08 11:53:21
2531,Notebook 2531,Sports,22.03,306,2021-05-26 08:21:10
2532,T-Shirt 2532,Sports,1567.34,413,2021-01-23 21:04:04
2533,Protein Bar 2533,Books,1516.82,12,2022-01-29 10:01:28
2534,Coffee Maker 2534,Beauty,1027.73,779,2022-12-20 14:53:18
2535,Monitor 2535,Home,459.02,740,2022-10-05 17:45:40
2536,Sneakers 2536,Home,471.28,601,2021-06-21 21:47:55
2537,Notebook 2537,Home,1446.41,472,2023-03-09 19:47:32
2538,Backpack 2538,Electronics,629.58,192,2023-02-08 03:38:40
2539,Protein Bar 2539,Beauty,838.29,449,2023-02-02 07:02:19
2540,Coffee Maker 2540,Books,65.06,142,2021-04-21 18:38:35
2541,Headphones 2541,Fashion,614.62,755,2021-04-22 21:41:26
2542,Laptop 2542,Home,1621.75,854,2021-06-09 02:15:59
2543,Backpack 2543,Sports,454.85,435,2023-03-19 12:25:20
2544,Protein Bar 2544,Beauty,1077.52,333,2022-10-29 12:43:06
2545,Headphones 2545,Electronics,1137.32,32,2023-01-04 13:09:57
2546,Monitor 2546,Fashion,1954.6,338,2021-08-12 14:10:56
2547,Headphones 2547,Beauty,1599.3,935,2023-03-17 10:39:50
2548,Headphones 2548,Books,1734.55,390,2022-04-26 17:29:47
2549,Sneakers 2549,Home,132.1,395,2021-01-29 13:12:01
2550,Sneakers 2550,Home,221.73,583,2022-06-21 04:26:11
2551,Coffee Maker 2551,Beauty,1790.01,95,2021-03-30 02:19:50
2552,Monitor 2552,Electronics,1351.4,181,2022-01-27 09:08:25
2553,Laptop 2553,Beauty,1208.71,27,2022-02-13 14:12:36
2554,Monitor 2554,Fashion,143.63,986,2021-05-12 12:49:11
2555,Protein Bar 2555,Sports,415.76,298,2023-05-27 19:48:25
2556,Notebook 2556,Electronics,912.05,377,2022-11-14 05:34:57
2557,Notebook 2557,Electronics,347.79,880,2022-11-05 11:08:57
2558,Protein Bar 2558,Home,318.29,113,2021-10-04 23:25:57
2559,Monitor 2559,Books,839.73,760,2022-06-13 03:33:13
2560,Keyboard 2560,Home,1910.42,886,2021-08-07 20:01:35
2561,Sneakers 2561,Fashion,1741.55,317,2021-04-04 02:01:02
2562,Protein Bar 2562,Beauty,1331.26,162,2021-03-31 10:10:13
2563,Headphones 2563,Books,1878.61,601,2021-03-25 04:02:47
2564,Sneakers 2564,Books,1434.96,469,2022-09-19 05:20:13
2565,T-Shirt 2565,Fashion,19.85,146,2022-02-10 08:45:55
2566,Coffee Maker 2566,Electronics,1650.04,619,2023-03-07 12:29:47
2567,Sneakers 2567,Books,661.14,582,2021-12-24 20:45:03
2568,Coffee Maker 2568,Home,928.08,40,2022-04-08 22:34:28
2569,Keyboard 2569,Sports,1294.37,940,2023-01-12 05:08:38
2570,Coffee Maker 2570,Sports,1402.13,728,2022-12-11 08:07:57
2571,T-Shirt 2571,Home,1227.99,829,2022-08-11 19:33:28
2572,Monitor 2572,Home,502.02,921,2021-04-26 09:56:34
2573,Headphones 2573,Beauty,866.99,393,2022-09-15 16:40:44
2574,Monitor 2574,Beauty,1139.39,402,2021-09-20 07:42:16
2575,Laptop 2575,Fashion,1771.66,161,2021-02-11 16:19:49
2576,T-Shirt 2576,Beauty,1077.79,682,2023-05-18 23:41:39
2577,Keyboard 2577,Beauty,1454.44,923,2023-01-23 04:05:56
2578,Sneakers 2578,Home,825.5,780,2022-08-25 19:21:58
2579,Notebook 2579,Electronics,1990.66,78,2022-07-21 00:42:49
2580,Keyboard 2580,Books,1534.25,333,2023-01-23 06:55:58
2581,Protein Bar 2581,Home,333.85,212,2021-07-16 19:48:53
2582,Notebook 2582,Electronics,927.02,74,2021-10-16 15:17:25
2583,Coffee Maker 2583,Home,690.6,408,2022-07-28 20:09:22
2584,Sneakers 2584,Home,80.36,256,2022-01-24 21:47:15
2585,Keyboard 2585,Beauty,1834.69,334,2022-06-21 23:15:01
2586,Coffee Maker 2586,Home,925.41,84,2022-09-04 09:43:08
2587,Notebook 2587,Beauty,488.38,972,2022-12-05 23:46:14
2588,Coffee Maker 2588,Fashion,944.22,285,2021-02-02 14:43:14
2589,Monitor 2589,Fashion,1677.8,621,2023-01-22 12:27:33
2590,Keyboard 2590,Fashion,591.82,547,2021-08-09 09:16:37
2591,Protein Bar 2591,Fashion,159.78,781,2023-05-02 19:15:53
2592,Laptop 2592,Beauty,550.14,451,2022-08-26 21:57:31
2593,Backpack 2593,Fashion,437.26,35,2022-09-14 15:00:17
2594,Notebook 2594,Fashion,886.91,48,2022-08-04 20:46:50
2595,Notebook 2595,Beauty,1326.77,675,2021-06-18 17:24:45
2596,Keyboard 2596,Home,1382.24,454,2021-07-08 14:01:13
2597,Laptop 2597,Books,14.31,790,2022-11-06 08:47:37
2598,Protein Bar 2598,Fashion,1858.0,383,2022-03-12 07:52:16
2599,Sneakers 2599,Fashion,187.32,431,2023-01-01 12:07:38
2600,Laptop 2600,Electronics,677.55,196,2021-09-27 21:05:41
2601,Keyboard 2601,Fashion,1917.7,98,2022-01-12 03:06:16
2602,Monitor 2602,Beauty,338.26,425,2021-03-10 16:58:09
2603,Notebook 2603,Electronics,1632.17,330,2022-05-10 15:02:54
2604,Notebook 2604,Beauty,383.15,212,2021-06-04 16:17:56
2605,Notebook 2605,Home,1878.15,123,2022-11-21 20:09:28
2606,Sneakers 2606,Fashion,216.24,331,2022-04-03 11:41:03
2607,Monitor 2607,Electronics,807.27,323,2021-08-22 06:55:26
2608,Laptop 2608,Home,429.47,225,2023-05-08 04:07:39
2609,Keyboard 2609,Beauty,1631.09,665,2021-10-02 15:53:11
2610,Headphones 2610,Sports,92.66,906,2021-09-03 08:36:10
2611,Sneakers 2611,Home,606.56,613,2021-07-04 06:25:40
2612,Coffee Maker 2612,Electronics,1426.5,810,2023-01-27 20:54:41
2613,Headphones 2613,Fashion,507.62,97,2023-02-03 10:34:50
2614,Headphones 2614,Sports,1962.92,713,2021-07-10 05:34:07
2615,Protein Bar 2615,Beauty,1849.48,789,2023-04-23 02:05:43
2616,Monitor 2616,Sports,354.79,779,2023-05-06 11:53:35
2617,Backpack 2617,Beauty,966.85,343,2023-02-26 08:27:44
2618,Laptop 2618,Books,1824.65,459,2023-02-12 18:24:09
2619,Protein Bar 2619,Books,1282.98,238,2023-04-13 07:22:22
2620,Notebook 2620,Books,1410.74,13,2021-04-25 13:23:58
2621,Sneakers 2621,Electronics,1234.62,918,2023-02-16 03:00:14
2622,Keyboard 2622,Sports,476.61,438,2022-09-30 12:15:03
2623,Sneakers 2623,Books,163.38,140,2022-11-11 08:24:07
2624,Backpack 2624,Home,596.75,155,2023-05-13 07:10:17
2625,Protein Bar 2625,Fashion,1285.87,243,2023-04-13 19:40:38
2626,Headphones 2626,Home,1479.81,336,2021-10-04 17:05:00
2627,Monitor 2627,Sports,638.49,805,2021-02-23 22:52:12
2628,Laptop 2628,Books,1584.6,424,2022-06-07 01:52:16
2629,T-Shirt 2629,Electronics,461.87,750,2023-01-25 23:56:13
2630,Backpack 2630,Sports,488.29,552,2021-07-23 03:51:26
2631,Laptop 2631,Beauty,1976.81,820,2023-02-02 03:49:56
2632,Sneakers 2632,Books,1746.05,533,2021-06-25 06:21:03
2633,Backpack 2633,Fashion,887.51,6,2022-04-02 02:07:40
2634,Keyboard 2634,Home,144.62,197,2021-03-18 10:19:50
2635,Laptop 2635,Beauty,1984.07,960,2021-03-26 20:14:05
2636,Sneakers 2636,Fashion,188.06,606,2021-01-05 03:38:34
2637,Notebook 2637,Fashion,476.44,80,2022-12-25 04:53:01
2638,Protein Bar 2638,Beauty,936.81,168,2021-06-26 15:54:24
2639,Sneakers 2639,Fashion,850.91,620,2021-10-22 13:55:51
2640,Sneakers 2640,Sports,574.28,459,2022-01-05 11:57:02
2641,Sneakers 2641,Sports,1725.54,492,2022-03-07 21:52:06
2642,Keyboard 2642,Sports,799.5,171,2021-02-23 12:22:48
2643,Coffee Maker 2643,Home,848.28,624,2021-03-17 05:43:32
2644,Protein Bar 2644,Fashion,1640.11,812,2021-08-27 01:28:46
2645,Coffee Maker 2645,Electronics,1525.05,437,2021-05-24 08:15:52
2646,Keyboard 2646,Sports,1192.39,156,2023-03-16 14:09:06
2647,Notebook 2647,Beauty,355.52,389,2021-03-14 03:44:26
2648,Coffee Maker 2648,Sports,909.94,384,2021-08-21 06:10:51
2649,Notebook 2649,Books,964.28,341,2022-01-25 19:49:32
2650,Monitor 2650,Beauty,941.17,158,2022-01-01 20:31:27
2651,Sneakers 2651,Electronics,30.6,512,2022-07-24 16:36:31
2652,Backpack 2652,Home,812.09,425,2021-02-13 08:24:21
2653,Protein Bar 2653,Beauty,749.42,501,2021-01-16 12:06:00
2654,T-Shirt 2654,Beauty,1975.11,72,2021-04-04 13:16:41
2655,Protein Bar 2655,Electronics,1984.98,127,2022-06-12 12:32:45
2656,Protein Bar 2656,Books,328.91,781,2023-02-19 21:46:33
2657,Protein Bar 2657,Sports,1543.68,769,2023-04-01 20:12:16
2658,Backpack 2658,Books,1419.71,650,2021-06-29 03:46:40
2659,Backpack 2659,Beauty,120.12,394,2022-07-09 07:31:17
2660,Protein Bar 2660,Beauty,497.35,489,2022-10-24 06:52:21
2661,Laptop 2661,Sports,1263.75,692,2023-03-09 02:30:07
2662,Laptop 2662,Beauty,1333.02,151,2021-08-24 05:31:53
2663,T-Shirt 2663,Books,913.66,697,2021-12-23 22:11:41
2664,Monitor 2664,Sports,498.59,592,2021-05-25 15:50:36
2665,Monitor 2665,Electronics,237.88,94,2022-12-06 13:08:13
2666,Protein Bar 2666,Home,1413.61,997,2022-09-17 02:01:03
2667,Keyboard 2667,Books,1820.35,897,2021-06-13 06:34:36
2668,Protein Bar 2668,Fashion,1660.35,258,2023-04-15 09:36:04
2669,T-Shirt 2669,Books,1935.53,674,2022-04-29 00:24:27
2670,Protein Bar 2670,Books,619.42,421,2021-04-05 11:46:38
2671,Keyboard 2671,Electronics,1274.18,795,2022-06-30 01:11:30
2672,Backpack 2672,Fashion,541.7,214,2021-10-04 13:56:38
2673,Protein Bar 2673,Beauty,619.66,172,2021-10-03 22:59:59
2674,Coffee Maker 2674,Electronics,198.26,792,2021-06-29 05:42:55
2675,Protein Bar 2675,Books,836.6,295,2022-11-03 02:24:20
2676,Protein Bar 2676,Fashion,356.92,190,2021-02-10 15:25:50
2677,Monitor 2677,Fashion,975.51,514,2022-06-16 18:05:36
2678,Keyboard 2678,Home,1136.35,217,2022-10-11 02:06:31
2679,Monitor 2679,Fashion,122.67,187,2021-03-09 01:51:35
2680,Sneakers 2680,Sports,1965.98,892,2021-03-07 00:35:42
2681,Protein Bar 2681,Home,1255.54,639,2022-04-09 14:22:36
2682,Keyboard 2682,Beauty,336.42,300,2022-09-29 06:21:10
2683,Keyboard 2683,Home,253.74,65,2021-10-24 11:02:12
2684,Backpack 2684,Electronics,1173.36,489,2021-11-09 23:02:45
2685,Coffee Maker 2685,Beauty,1522.26,9,2021-07-03 01:49:32
2686,Laptop 2686,Sports,1504.84,7,2023-01-14 22:07:35
2687,Headphones 2687,Electronics,198.2,534,2022-04-13 22:59:23
2688,Laptop 2688,Home,1207.95,985,2022-03-30 07:21:35
2689,T-Shirt 2689,Home,949.1,345,2022-06-20 13:21:10
2690,Headphones 2690,Home,676.42,698,2022-04-21 15:45:31
2691,Backpack 2691,Sports,1634.61,963,2022-03-03 12:49:39
2692,Backpack 2692,Beauty,799.95,625,2021-02-10 12:32:08
2693,Laptop 2693,Sports,1746.79,825,2021-07-08 14:20:21
2694,Keyboard 2694,Electronics,916.55,715,2022-11-19 08:51:01
2695,Protein Bar 2695,Beauty,1671.67,947,2021-06-27 11:17:54
2696,Monitor 2696,Electronics,1205.81,889,2022-11-19 19:18:50
2697,Notebook 2697,Sports,1902.37,769,2021-01-29 11:32:30
2698,Sneakers 2698,Sports,906.58,702,2022-08-15 07:59:33
2699,Coffee Maker 2699,Books,829.19,192,2022-09-03 13:50:24
2700,Laptop 2700,Beauty,1915.31,832,2022-05-19 06:48:09
2701,Backpack 2701,Electronics,1269.39,894,2022-04-20 14:53:52
2702,Laptop 2702,Beauty,654.42,454,2021-08-09 15:25:44
2703,Sneakers 2703,Books,971.65,756,2021-10-01 01:04:29
2704,Headphones 2704,Electronics,699.93,961,2021-10-31 04:34:52
2705,Coffee Maker 2705,Beauty,1714.91,926,2021-05-16 16:10:23
2706,Keyboard 2706,Beauty,772.79,621,2023-02-11 06:50:25
2707,Sneakers 2707,Beauty,290.61,532,2023-03-13 13:24:41
2708,Headphones 2708,Beauty,1011.75,130,2021-09-13 12:05:26
2709,Coffee Maker 2709,Electronics,606.19,689,2023-01-09 12:48:20
2710,Notebook 2710,Home,340.27,456,2021-11-07 01:10:16
2711,Keyboard 2711,Home,1326.97,246,2022-05-16 22:50:59
2712,Sneakers 2712,Fashion,345.01,966,2023-02-23 22:31:49
2713,Keyboard 2713,Electronics,872.61,732,2022-09-27 21:16:23
2714,Laptop 2714,Fashion,1858.36,334,2021-12-17 06:49:20
2715,Protein Bar 2715,Sports,444.65,263,2022-04-10 23:53:16
2716,Coffee Maker 2716,Beauty,250.58,139,2023-03-31 08:00:18
2717,Notebook 2717,Beauty,1452.2,92,2022-07-03 11:49:58
2718,Backpack 2718,Fashion,1863.9,784,2022-09-01 09:09:57
2719,Headphones 2719,Electronics,1289.75,386,2021-08-23 21:24:19
2720,Protein Bar 2720,Beauty,1285.99,575,2022-03-30 19:10:26
2721,Protein Bar 2721,Fashion,450.98,118,2022-03-18 08:08:26
2722,T-Shirt 2722,Electronics,227.21,348,2021-12-23 14:21:50
2723,Headphones 2723,Fashion,1490.51,118,2023-02-25 00:56:06
2724,Headphones 2724,Sports,259.2,320,2022-10-01 19:03:33
2725,Protein Bar 2725,Books,1475.15,318,2021-12-21 17:36:02
2726,Laptop 2726,Books,1073.53,867,2021-12-08 06:12:01
2727,Protein Bar 2727,Home,642.69,373,2021-09-26 23:57:10
2728,Monitor 2728,Books,1329.17,604,2022-04-29 17:23:48
2729,Sneakers 2729,Electronics,793.65,551,2021-09-11 06:11:59
2730,Coffee Maker 2730,Sports,293.68,965,2022-07-13 13:49:49
2731,T-Shirt 2731,Fashion,1002.17,466,2021-04-28 17:38:19
2732,Monitor 2732,Books,570.37,764,2023-01-29 14:51:36
2733,Laptop 2733,Books,643.68,514,2021-01-20 05:40:29
2734,Keyboard 2734,Sports,1993.71,723,2021-01-23 19:28:43
2735,Headphones 2735,Home,1264.0,220,2022-09-19 01:34:56
2736,Coffee Maker 2736,Sports,1409.76,385,2022-09-06 23:49:05
2737,Laptop 2737,Sports,309.64,733,2021-12-13 15:06:11
2738,Sneakers 2738,Beauty,1869.19,230,2022-04-22 15:22:33
2739,Laptop 2739,Fashion,1714.27,744,2023-04-19 00:26:32
2740,Protein Bar 2740,Sports,1968.86,675,2021-07-31 09:47:25
2741,Monitor 2741,Electronics,1098.15,345,2021-09-13 09:46:44
2742,Protein Bar 2742,Beauty,949.48,356,2022-03-08 09:43:21
2743,Protein Bar 2743,Home,148.29,744,2022-01-07 06:03:10
2744,T-Shirt 2744,Sports,1394.27,199,2021-05-13 23:58:02
2745,Notebook 2745,Home,199.15,331,2023-03-26 17:43:05
2746,Headphones 2746,Electronics,1700.37,726,2021-10-07 17:23:06
2747,T-Shirt 2747,Home,1310.99,591,2022-04-17 13:11:28
2748,Monitor 2748,Home,1393.43,298,2022-06-20 17:32:49
2749,Monitor 2749,Fashion,440.18,766,2022-06-25 14:44:12
2750,Sneakers 2750,Beauty,1304.22,370,2022-09-30 05:39:11
2751,Headphones 2751,Electronics,1358.24,879,2021-10-28 13:11:25
2752,Monitor 2752,Home,1901.04,437,2021-08-24 14:06:30
2753,Monitor 2753,Electronics,196.62,997,2021-03-19 04:54:02
2754,Coffee Maker 2754,Fashion,1890.4,120,2023-05-02 23:07:44
2755,Notebook 2755,Beauty,680.28,444,2022-11-09 12:09:10
2756,Monitor 2756,Beauty,1446.49,250,2021-10-25 08:51:55
2757,Laptop 2757,Electronics,485.51,500,2022-04-27 01:06:57
2758,T-Shirt 2758,Beauty,1194.33,176,2022-07-20 00:03:51
2759,Protein Bar 2759,Beauty,1982.37,686,2023-01-01 04:07:08
2760,Keyboard 2760,Home,1730.47,665,2021-03-11 13:14:10
2761,Protein Bar 2761,Sports,1266.51,455,2022-03-19 02:19:15
2762,Backpack 2762,Electronics,244.4,84,2023-03-04 11:09:32
2763,Keyboard 2763,Home,1284.61,930,2022-04-09 21:18:10
2764,Notebook 2764,Fashion,50.94,586,2021-03-09 01:54:25
2765,Headphones 2765,Home,551.08,763,2023-03-05 09:54:59
2766,Keyboard 2766,Books,366.29,495,2021-04-21 15:41:28
2767,Protein Bar 2767,Sports,1144.99,101,2022-03-24 21:23:25
2768,Backpack 2768,Electronics,1428.97,882,2023-05-03 06:41:59
2769,Notebook 2769,Fashion,813.63,717,2022-03-21 11:56:16
2770,Laptop 2770,Home,1114.34,549,2021-05-04 07:55:11
2771,Notebook 2771,Home,132.54,857,2023-04-09 22:29:34
2772,Headphones 2772,Books,1428.93,809,2021-02-11 12:57:26
2773,Keyboard 2773,Fashion,1931.53,919,2021-02-11 05:19:51
2774,Keyboard 2774,Fashion,1724.7,711,2021-09-22 01:47:10
